COD_ACIDENTE;MOTOCICLETA;AUTOMOVEL;MICROONIBUS;CAMINHAO;ONIBUS;CICLOMOTOR;BICICLETA;OUTROS;TREM;TRACAOANIMAL
JOK5976;1;0;0;0;0;0;0;0;0;0;
OYJ7688;1;0;0;0;0;0;0;0;0;0;
YPN5283;1;1;0;0;0;0;0;0;0;0;
PRS6499;1;1;0;0;0;0;0;0;0;0;
SMP9332;1;0;0;0;0;0;0;0;0;0;
JBL7599;1;0;0;0;0;0;0;0;0;0;
YXZ6609;1;0;0;0;0;0;0;0;0;0;
ZVM5326;1;0;0;0;0;0;0;0;0;0;
AZN1483;0;0;0;0;0;0;0;0;0;0;
VFK4434;0;2;0;0;0;0;0;0;0;0;
DHF9994;2;0;0;0;0;0;0;0;0;0;
WQY2630;0;0;0;0;0;0;0;0;0;0;
CDK9661;1;0;0;0;0;0;0;0;0;0;
SVN7434;0;1;0;0;0;0;0;0;0;0;
TTI0427;1;0;0;0;0;0;0;0;0;0;
RHX1942;0;0;0;0;0;0;0;0;0;0;
MXA6160;2;0;0;0;0;0;0;0;0;0;
KJU8693;1;0;0;0;0;0;0;0;0;0;
JGW7006;1;1;0;0;0;0;0;0;0;0;
WPQ8075;0;0;0;0;0;0;0;1;0;0;
EBO8092;0;0;0;0;0;0;0;1;0;0;
PID3743;1;0;0;0;0;0;0;0;0;0;
FLG3183;1;0;0;0;0;0;0;0;0;0;
ZCO4039;2;0;0;0;0;0;0;0;0;0;
COZ0586;1;1;0;0;0;0;0;0;0;0;
OBA8574;1;1;0;0;0;0;0;0;0;0;
FNN8607;1;0;0;0;0;0;0;0;0;0;
ADK8093;0;1;0;0;0;0;0;0;0;0;
CUJ2805;0;0;0;0;0;0;0;0;0;0;
KHC4637;2;0;0;0;0;0;0;0;0;0;
PGH8111;2;0;0;0;0;0;0;0;0;0;
SJN5531;1;1;0;0;0;0;0;0;0;0;
ZWW7719;1;0;0;1;0;0;0;0;0;0;
AJU7956;1;0;0;0;0;0;0;0;0;0;
NHU2280;0;1;0;0;0;0;0;0;0;0;
EBY0032;1;1;0;0;0;0;0;0;0;0;
JAU7279;1;1;0;0;0;0;0;0;0;0;
CRB7943;1;1;0;0;0;0;0;0;0;0;
SON5449;1;1;0;0;0;0;0;0;0;0;
LPN4576;1;1;0;0;0;0;0;0;0;0;
JNW2363;1;1;0;0;0;0;0;0;0;0;
IVG6955;0;0;0;0;0;0;0;0;0;0;
RYE5443;0;2;0;0;0;0;0;0;0;0;
JIL4501;1;1;0;0;0;0;0;0;0;0;
OTT7680;0;0;0;0;0;0;0;0;0;0;
ROO5281;1;0;0;1;0;0;0;0;0;0;
CJJ1773;1;1;0;0;0;0;0;0;0;0;
URB5863;1;1;0;0;0;0;0;0;0;0;
MTA8156;0;0;0;0;0;0;0;1;0;0;
YLH3630;1;1;0;0;0;0;0;0;0;0;
BHG9718;0;1;0;0;0;0;0;0;0;0;
DMW0233;1;1;0;0;0;0;0;0;0;0;
KEX2589;0;0;0;0;0;0;0;0;0;0;
PSE3286;1;0;0;0;0;0;0;0;0;0;
LUO7828;1;0;0;0;0;0;0;0;0;0;
BXP6735;1;0;0;0;0;0;0;0;0;0;
RPK0750;1;0;0;0;0;0;0;0;0;0;
LLY7204;0;0;0;0;1;0;0;0;0;0;
KTZ2776;0;0;0;0;0;0;0;0;0;0;
YOS0456;1;0;0;0;0;0;0;0;0;0;
EKE0862;1;0;0;0;0;0;0;0;0;0;
VQE1860;1;1;0;0;0;0;0;0;0;0;
XLX1892;1;1;0;0;0;0;0;0;0;0;
HJX7293;0;1;0;0;0;0;0;0;0;0;
OZE8957;1;1;0;0;0;0;0;0;0;0;
IXV3800;1;0;0;0;0;0;0;0;0;0;
JYY0462;2;0;0;0;0;0;0;0;0;0;
MCZ5644;1;1;0;0;0;0;0;0;0;0;
CYD7403;1;0;0;0;0;0;0;0;0;0;
WTC2521;2;0;0;0;0;0;0;0;0;0;
CIK1427;1;1;0;0;0;0;0;0;0;0;
XWB5294;1;0;0;0;0;0;0;0;0;0;
DGC6501;1;1;0;0;0;0;0;0;0;0;
FMM7667;1;1;0;0;0;0;0;0;0;0;
UIX6014;1;0;0;0;0;0;0;0;0;0;
CYR8647;1;0;0;0;0;0;0;0;0;0;
LQB9953;1;0;0;0;0;0;0;0;0;0;
SWA8257;1;0;0;0;0;0;0;0;0;0;
BZE8264;1;0;0;0;0;0;0;0;0;0;
UBV3101;1;0;0;0;0;0;0;0;0;0;
UQP3571;0;0;0;1;0;0;0;0;0;0;
QID4622;1;1;0;0;0;0;0;0;0;0;
UCW2467;0;0;0;0;0;0;1;0;0;0;
MVH8909;1;1;0;0;0;0;0;0;0;0;
HZR8741;1;0;0;0;0;0;0;0;0;0;
IST3839;0;0;0;0;0;0;1;0;0;0;
CHQ1809;0;0;0;0;0;0;0;0;0;0;
QYR7841;0;0;0;0;0;0;1;0;0;0;
IOS0703;1;1;0;0;0;0;0;0;0;0;
EZX6539;2;0;0;0;0;0;0;0;0;0;
GII4249;1;1;0;0;0;0;0;0;0;0;
EUY9270;0;0;0;0;0;0;0;1;0;0;
ICU1550;0;0;0;0;0;0;0;1;0;0;
EAW0311;1;1;0;0;0;0;0;0;0;0;
HEA3426;1;0;0;0;0;0;0;0;0;0;
OSD7950;0;0;0;0;0;0;0;1;0;0;
MVF4267;2;0;0;0;0;0;0;0;0;0;
PAZ5457;1;1;0;0;0;0;0;0;0;0;
GGL7920;0;0;0;0;0;0;1;0;0;0;
JZH3601;1;1;0;0;0;0;0;0;0;0;
TXI0205;1;1;0;0;0;0;0;0;0;0;
PNS0758;1;0;0;1;0;0;0;0;0;0;
VHC3788;0;0;0;0;0;0;0;1;0;0;
JRM1479;1;1;0;0;0;0;0;0;0;0;
EES7380;0;1;0;0;0;0;1;0;0;0;
VFN8438;1;1;0;0;0;0;0;0;0;0;
MXO1950;0;1;0;0;0;0;0;0;0;0;
LIU2400;1;1;0;0;0;0;0;0;0;0;
YTU1201;1;1;0;0;0;0;0;0;0;0;
SBI6300;1;1;0;0;0;0;0;0;0;0;
XKU5735;1;1;0;0;0;0;0;0;0;0;
KSB7130;1;1;0;0;0;0;0;0;0;0;
CAH5226;1;0;0;0;0;0;0;0;0;0;
QHE9619;1;1;0;0;0;0;0;0;0;0;
RUN2919;2;0;0;0;0;0;0;0;0;0;
ZDC5085;0;0;0;0;0;0;0;0;0;0;
LPW8392;1;0;0;0;0;0;0;0;0;0;
IPJ8151;2;0;0;0;0;0;0;0;0;0;
ZZN2194;0;0;0;0;0;0;1;0;0;0;
WHW4972;2;0;0;0;0;0;0;0;0;0;
OXV8172;1;0;0;0;0;0;0;0;0;0;
MLF2876;0;0;0;0;0;0;1;0;0;0;
TQP4648;1;1;0;0;0;0;0;0;0;0;
GIG1607;0;0;0;0;0;0;1;0;0;0;
XEJ4851;0;1;0;0;0;0;0;0;0;0;
SNS6206;1;1;0;0;0;0;0;0;0;0;
DPW1741;1;0;0;0;0;0;0;0;0;0;
NHQ1110;1;1;0;0;0;0;0;0;0;0;
ISJ6294;1;1;0;0;0;0;0;0;0;0;
RVG5072;1;1;0;0;0;0;0;0;0;0;
EKN9606;1;0;0;0;0;0;0;0;0;0;
XIG4961;0;0;0;0;0;0;1;0;0;0;
PTY2941;0;0;0;0;0;0;0;0;0;0;
DVO3707;0;0;0;0;1;0;0;0;0;0;
AEB5574;1;1;0;0;0;0;0;0;0;0;
SSH6187;1;1;0;0;0;0;0;0;0;0;
XTB5021;1;1;0;0;0;0;0;0;0;0;
KYJ2066;0;0;0;0;0;0;1;0;0;0;
TCA5800;1;1;0;0;0;0;0;0;0;0;
OXM9521;0;0;0;1;0;0;0;0;0;0;
SPM3532;1;0;0;0;0;0;0;0;0;0;
KZT5596;1;0;0;0;0;0;0;0;0;0;
DRE7572;0;2;0;0;0;0;0;0;0;0;
IAP5908;1;0;0;0;0;0;0;0;0;0;
EGC4666;0;0;0;0;0;0;0;0;0;0;
PXQ1301;1;1;0;0;0;0;0;0;0;0;
ZZZ0505;1;1;0;0;0;0;0;0;0;0;
FPY1103;0;0;0;0;0;0;0;1;0;0;
XMO2421;1;1;0;0;0;0;0;0;0;0;
TYS4610;1;1;0;0;0;0;0;0;0;0;
ENI6145;1;0;0;0;0;0;0;0;0;0;
MIT2579;2;0;0;0;0;0;0;0;0;0;
VGZ2325;1;0;0;0;0;0;0;0;0;0;
GIZ0551;1;1;0;0;0;0;0;0;0;0;
SQP9178;1;1;0;0;0;0;0;0;0;0;
XIY0882;0;2;0;0;0;0;0;0;0;0;
YLO7816;0;0;0;0;0;0;0;0;0;0;
ZVM4638;0;0;0;0;0;0;0;1;0;0;
OZB9660;0;1;0;0;0;0;0;0;0;0;
PSN3287;1;0;0;0;0;0;0;0;0;0;
AXX5171;0;0;0;0;0;0;0;0;0;0;
YRM7407;1;0;0;0;0;0;0;0;0;0;
LQV0158;1;0;0;0;0;0;0;0;0;0;
RMW7984;0;2;0;0;0;0;0;0;0;0;
TFX2224;2;0;0;0;0;0;0;0;0;0;
WNX5376;1;1;0;0;0;0;0;0;0;0;
UAQ8389;1;1;0;0;0;0;0;0;0;0;
MTE0628;0;0;0;0;0;0;0;1;0;0;
GVH5483;0;0;0;0;0;0;0;0;0;0;
APY7209;0;0;0;0;0;0;0;1;0;0;
VXD9334;1;1;0;0;0;0;0;0;0;0;
GBZ3625;1;1;0;0;0;0;0;0;0;0;
AOF8486;1;0;0;0;0;0;0;0;0;0;
PYR3138;0;0;0;0;0;0;1;0;0;0;
TBO5312;1;0;0;0;0;0;0;0;0;0;
PJI9463;1;1;0;0;0;0;0;0;0;0;
RWD6656;1;1;0;0;0;0;0;0;0;0;
SXY8925;1;1;0;0;0;0;0;0;0;0;
OAC3745;1;1;0;0;0;0;0;0;0;0;
LKU7094;1;1;0;0;0;0;0;0;0;0;
PNH5819;1;1;0;0;0;0;0;0;0;0;
LII1494;1;1;0;0;0;0;0;0;0;0;
MCE2342;1;1;0;0;0;0;0;0;0;0;
ILJ1978;0;0;0;0;0;0;1;0;0;0;
TTI7085;1;1;0;0;0;0;0;0;0;0;
ACD7434;0;1;0;0;0;0;0;0;0;0;
KKY9166;1;1;0;0;0;0;0;0;0;0;
TNS1477;0;0;0;0;0;0;0;0;0;0;
VEM2374;1;0;0;0;0;0;0;0;0;0;
HNA2410;0;0;0;0;0;0;0;1;0;0;
GEU5825;2;0;0;0;0;0;0;0;0;0;
CAH3611;1;0;0;0;0;0;0;0;0;0;
HFZ5890;1;0;0;0;0;0;0;0;0;0;
SNF5983;1;1;0;0;0;0;0;0;0;0;
UEL7752;1;1;0;0;0;0;0;0;0;0;
IXI9202;1;1;0;0;0;0;0;0;0;0;
AMP1806;1;1;0;0;0;0;0;0;0;0;
BDL5428;1;1;0;0;0;0;0;0;0;0;
BSH9801;1;0;0;0;0;0;0;0;0;0;
FWL3717;1;0;0;0;0;0;0;0;0;0;
LMM9384;1;0;0;0;0;0;0;0;0;0;
QGS4237;1;0;0;1;0;0;0;0;0;0;
QUI0934;1;1;0;0;0;0;0;0;0;0;
LMQ7658;1;1;0;0;0;0;0;0;0;0;
ZIC9607;1;1;0;0;0;0;0;0;0;0;
DXB5478;1;1;0;0;0;0;0;0;0;0;
CJD9349;1;1;0;0;0;0;0;0;0;0;
QJA7443;0;0;0;0;0;0;1;0;0;0;
ONZ3250;1;0;0;0;0;0;0;0;0;0;
WCC2835;1;0;0;0;0;0;0;0;0;0;
WFF4984;0;0;0;0;0;0;0;1;0;0;
YQD8610;0;0;0;0;0;0;0;1;0;0;
EBV4998;1;1;0;0;0;0;0;0;0;0;
BKU5521;2;0;0;0;0;0;0;0;0;0;
LZD5162;1;0;0;0;0;0;0;0;0;0;
RNP5788;0;0;0;0;0;0;0;1;0;0;
RNP5788;2;0;0;0;0;0;0;0;0;0;
ATO6272;0;0;0;0;0;0;0;1;0;0;
DCX1386;1;0;0;0;0;0;0;0;0;0;
DCX1386;1;0;0;0;0;0;0;0;0;0;
WDU8952;1;0;0;0;0;0;0;0;0;0;
LZS1349;0;0;0;0;0;0;0;1;0;0;
XAP9393;0;0;0;0;0;0;0;1;0;0;
QHT8249;0;1;0;0;0;0;0;0;0;0;
QWL6269;1;1;0;0;0;0;0;0;0;0;
SEM8768;1;1;0;0;0;0;0;0;0;0;
TDD6311;1;1;0;0;0;0;0;0;0;0;
QUT8550;1;1;0;0;0;0;0;0;0;0;
SXK5105;1;1;0;0;0;0;0;0;0;0;
XHG2582;1;1;0;0;0;0;0;0;0;0;
OBW2626;2;0;0;0;0;0;0;0;0;0;
EJT9567;0;0;0;0;0;0;0;1;0;0;
CKV5054;0;0;0;0;0;0;0;1;0;0;
ZOY3750;1;1;0;0;0;0;0;0;0;0;
PNC2425;1;1;0;0;0;0;0;0;0;0;
ZMW1048;1;1;0;0;0;0;0;0;0;0;
YQJ8501;1;0;0;0;0;0;0;0;0;0;
OXE7119;1;1;0;0;0;0;0;0;0;0;
BJO6860;2;0;0;0;0;0;0;0;0;0;
SPU1574;1;0;0;0;0;0;0;0;0;0;
YRN6575;1;0;0;0;0;0;0;0;0;0;
EOA3929;2;0;0;0;0;0;0;0;0;0;
WNU0608;1;1;0;0;0;0;0;0;0;0;
HAE7091;0;0;0;0;0;0;0;1;0;0;
ATN3840;1;1;0;0;0;0;0;0;0;0;
HYQ3584;1;1;0;0;0;0;0;0;0;0;
QIJ3816;1;1;0;0;0;0;0;0;0;0;
CLZ0478;1;1;0;0;0;0;0;0;0;0;
WEU3533;2;0;0;0;0;0;0;0;0;0;
RZZ7297;0;1;0;0;0;0;0;0;0;0;
EBY8333;1;1;0;0;0;0;0;0;0;0;
MXM7660;1;1;0;0;0;0;0;0;0;0;
ZWC2914;2;0;0;0;0;0;0;0;0;0;
LTC9757;0;1;0;0;0;0;0;0;0;0;
DGU4489;1;1;0;0;0;0;0;0;0;0;
PTG0677;1;1;0;0;0;0;0;0;0;0;
JEE4101;1;0;0;0;0;0;0;0;0;0;
THL1440;2;0;0;0;0;0;0;0;0;0;
FGZ4520;1;1;0;0;0;0;0;0;0;0;
ZVK9263;1;1;0;0;0;0;0;0;0;0;
LLS3145;1;1;0;0;0;0;0;0;0;0;
WEH9766;1;1;0;0;0;0;0;0;0;0;
QAP5452;0;0;0;0;0;0;1;0;0;0;
FNS0531;1;0;0;0;0;0;0;0;0;0;
WLR5879;0;0;0;0;0;0;0;1;0;0;
LPE1438;1;0;0;0;0;0;0;0;0;0;
MTQ1003;0;1;0;0;0;0;0;0;0;0;
YRY1891;1;1;0;0;0;0;0;0;0;0;
FQD9756;2;0;0;0;0;0;0;0;0;0;
QUW2233;0;2;0;0;0;0;0;0;0;0;
RNA5835;0;1;0;0;0;0;0;0;0;0;
RNA5835;0;0;0;0;0;0;0;1;0;0;
BVM5849;2;0;0;0;0;0;0;0;0;0;
XKQ0799;2;0;0;0;0;0;0;0;0;0;
QDT4046;2;0;0;0;0;0;0;0;0;0;
YSV2126;0;1;0;0;0;0;0;0;0;0;
DPA2105;1;0;0;0;0;0;0;0;0;0;
DGR2120;0;0;0;0;0;0;0;1;0;0;
RRX5139;1;1;0;0;0;0;0;0;0;0;
PXH1022;0;0;0;0;0;0;0;1;0;0;
YAR0689;1;0;0;0;0;0;0;0;0;0;
XLF7757;1;1;0;0;0;0;0;0;0;0;
BCO2315;0;0;0;0;0;0;0;1;0;0;
CSV1789;1;1;0;0;0;0;0;0;0;0;
EZD3119;1;0;0;0;0;0;0;0;0;0;
LGQ4316;1;1;0;0;0;0;0;0;0;0;
CNZ2159;2;0;0;0;0;0;0;0;0;0;
VRB0466;1;1;0;0;0;0;0;0;0;0;
IZW4736;2;0;0;0;0;0;0;0;0;0;
ISY9172;1;1;0;0;0;0;0;0;0;0;
WMK2540;1;1;0;0;0;0;0;0;0;0;
LBL3118;1;1;0;0;0;0;0;0;0;0;
EFM4915;2;0;0;0;0;0;0;0;0;0;
MWR7729;1;1;0;0;0;0;0;0;0;0;
HVX4021;0;2;0;0;0;0;0;0;0;0;
FAX1110;1;1;0;0;0;0;0;0;0;0;
QWM9951;1;1;0;0;0;0;0;0;0;0;
NCP6213;0;0;0;0;0;0;1;0;0;0;
HQS7087;0;0;0;0;0;0;0;0;0;0;
YSX3919;1;0;0;0;0;0;0;0;0;0;
GOY8166;1;1;0;0;0;0;0;0;0;0;
WFN6991;2;0;0;0;0;0;0;0;0;0;
PZK3901;1;1;0;0;0;0;0;0;0;0;
PTE7203;1;1;0;0;0;0;0;0;0;0;
HUS0337;1;1;0;0;0;0;0;0;0;0;
NIQ0815;1;0;0;0;0;0;0;0;0;0;
ZRU9839;2;0;0;0;0;0;0;0;0;0;
ANP7383;1;1;0;0;0;0;0;0;0;0;
PPX4152;0;0;0;0;0;0;0;0;0;0;
QWF2779;1;1;0;0;0;0;0;0;0;0;
RWL0508;0;0;0;0;0;0;1;0;0;0;
RWL0508;1;0;0;0;0;0;0;0;0;0;
XQU8386;0;1;0;0;0;0;1;0;0;0;
URC8466;0;0;0;0;0;0;1;0;0;0;
QIX5929;0;2;0;0;0;0;0;0;0;0;
EIR5595;0;1;0;0;0;0;0;0;0;0;
YMB3707;0;2;0;0;0;0;0;0;0;0;
FUA3158;0;0;0;0;0;0;1;0;0;0;
PSM5388;1;1;0;0;0;0;0;0;0;0;
NDG7642;1;0;0;0;0;0;0;0;0;0;
XCC1686;1;0;0;0;0;0;0;0;0;0;
RRL6653;1;1;0;0;0;0;0;0;0;0;
OFV0912;1;1;0;0;0;0;0;0;0;0;
AMC2060;1;0;0;0;0;0;0;0;0;0;
UXS0775;1;1;0;0;0;0;0;0;0;0;
LHR0899;0;1;0;0;0;0;0;0;0;0;
ZYA9237;1;1;0;0;0;0;0;0;0;0;
VAV3264;2;0;0;0;0;0;0;0;0;0;
XSY4081;1;0;0;0;0;0;0;0;0;0;
EEL2037;1;0;0;0;0;0;0;0;0;0;
QRY0797;1;0;0;0;0;0;0;0;0;0;
TCN1898;1;0;0;0;0;0;0;0;0;0;
AXW7548;1;0;0;0;0;0;0;0;0;0;
GQN8341;1;0;0;0;0;0;0;0;0;0;
BHS8187;1;1;0;0;0;0;0;0;0;0;
ZUE4317;0;0;0;0;0;0;0;0;0;0;
PVS4027;0;0;0;0;0;0;0;1;0;0;
VSP5441;1;1;0;0;0;0;0;0;0;0;
JRI8031;1;1;0;0;0;0;0;0;0;0;
CSK5633;1;1;0;0;0;0;0;0;0;0;
PQV2147;1;1;0;0;0;0;0;0;0;0;
OIG3431;0;0;0;0;0;0;0;0;0;0;
FDH7682;0;1;0;0;0;0;0;0;0;0;
IZX0264;0;0;0;0;0;0;0;1;0;0;
PPX4489;1;1;0;0;0;0;0;0;0;0;
NTV6176;1;1;0;0;0;0;0;0;0;0;
FVB2460;1;0;0;0;0;0;0;0;0;0;
LWQ9033;0;1;0;0;0;0;0;0;0;0;
KNK3678;1;1;0;0;0;0;0;0;0;0;
SNE0596;1;0;0;0;0;0;0;0;0;0;
EDD8856;1;1;0;0;0;0;0;0;0;0;
SQE9773;0;0;0;0;0;0;0;0;0;0;
TTZ3731;1;1;0;0;0;0;0;0;0;0;
LHY5800;1;1;0;0;0;0;0;0;0;0;
OWR7522;2;0;0;0;0;0;0;0;0;0;
BKG7131;1;1;0;0;0;0;0;0;0;0;
FBC0529;1;1;0;0;0;0;0;0;0;0;
CGP3838;0;0;0;0;0;0;0;0;0;0;
HPY8000;1;0;0;0;0;0;0;0;0;0;
BMX8472;1;0;0;0;0;0;0;0;0;0;
SJN0262;1;1;0;0;0;0;0;0;0;0;
UTV3127;1;1;0;0;0;0;0;0;0;0;
EDY4902;1;0;0;0;0;0;0;0;0;0;
UTV3127;0;0;0;0;0;0;0;1;0;0;
EJK6769;1;0;0;0;0;0;0;0;0;0;
XUD2864;1;1;0;0;0;0;0;0;0;0;
IAR0948;0;0;0;0;0;0;1;0;0;0;
ISH8664;1;1;0;0;0;0;0;0;0;0;
NXY7533;1;0;0;0;0;0;0;0;0;0;
QBY8724;1;1;0;0;0;0;0;0;0;0;
JBG4907;1;1;0;0;0;0;0;0;0;0;
DDF8131;1;0;0;0;0;0;0;0;0;0;
WBM2709;1;0;0;0;0;0;0;0;0;0;
YNB0324;0;0;0;0;0;0;0;1;0;0;
IJY1770;2;0;0;0;0;0;0;0;0;0;
OQJ8528;1;1;0;0;0;0;0;0;0;0;
DNP2376;1;0;0;0;0;0;0;0;0;0;
SED5708;1;0;0;0;0;0;0;0;0;0;
CID4756;1;1;0;0;0;0;0;0;0;0;
WXX9357;1;0;0;0;0;0;0;0;0;0;
RMF7762;1;1;0;0;0;0;0;0;0;0;
SLL9060;0;0;0;0;0;0;0;1;0;0;
VTF4321;1;1;0;0;0;0;0;0;0;0;
OXE1615;0;0;0;0;0;0;0;1;0;0;
SHR3106;1;1;0;0;0;0;0;0;0;0;
VSK5062;1;1;0;0;0;0;0;0;0;0;
RPV5952;1;1;0;0;0;0;0;0;0;0;
NRP2357;0;0;0;0;0;0;0;0;0;0;
RUI7877;0;1;0;0;1;0;0;0;0;0;
PLU1874;1;0;0;0;0;0;0;0;0;0;
RNW9680;1;1;0;0;0;0;0;0;0;0;
WTP6673;1;0;0;0;0;0;0;0;0;0;
HZY4146;1;0;0;0;0;0;0;0;0;0;
ZJE0822;1;1;0;0;0;0;0;0;0;0;
CVT4989;1;0;0;0;0;0;0;0;0;0;
WYM6071;1;0;0;0;0;0;0;0;0;0;
SWX3410;0;0;0;0;0;0;0;1;0;0;
NRR2047;2;0;0;0;0;0;0;0;0;0;
JIA8564;0;0;0;0;0;0;0;1;0;0;
NXH6080;1;0;0;0;0;0;0;0;0;0;
UKW1772;0;1;0;0;0;0;1;0;0;0;
PHD6945;1;0;0;0;0;0;0;0;0;0;
XBZ0487;0;0;0;0;0;0;1;0;0;0;
TNZ2615;1;1;0;0;0;0;0;0;0;0;
JOE2912;2;0;0;0;0;0;0;0;0;0;
YFF1613;2;0;0;0;0;0;0;0;0;0;
ZFM8959;1;0;0;0;0;0;0;0;0;0;
ZWB8079;0;0;0;0;0;0;1;0;0;0;
BPN5277;1;0;0;0;0;0;0;0;0;0;
IBA9554;1;0;0;0;0;0;0;0;0;0;
BFJ2332;1;1;0;0;0;0;0;0;0;0;
WRT3275;1;1;0;0;0;0;0;0;0;0;
JES7024;1;1;0;0;0;0;0;0;0;0;
VYE8377;1;1;0;0;0;0;0;0;0;0;
JES7024;1;0;0;0;0;0;0;0;0;0;
XGU1797;1;1;0;0;0;0;0;0;0;0;
UBM7964;1;0;0;0;0;0;0;0;0;0;
QSC2438;1;0;0;0;0;0;0;0;0;0;
TEU8487;0;0;0;0;0;0;1;0;0;0;
TBI2432;1;1;0;0;0;0;0;0;0;0;
BZM3500;0;0;0;0;0;0;0;0;0;0;
DYN3631;1;1;0;0;0;0;0;0;0;0;
WPP1288;0;1;0;0;0;0;0;0;0;0;
NTE6668;1;1;0;0;0;0;0;0;0;0;
HGY6062;0;0;0;0;0;0;0;1;0;0;
MIY0307;1;1;0;0;0;0;0;0;0;0;
BBA1359;2;0;0;0;0;0;0;0;0;0;
SOR6309;2;0;0;0;0;0;0;0;0;0;
FZL4831;2;0;0;0;0;0;0;0;0;0;
SHM4628;0;0;0;0;0;0;1;0;0;0;
XHA4211;0;0;0;0;0;0;0;0;0;0;
TYF1685;0;0;0;0;0;0;1;0;0;0;
RWT5574;0;0;0;0;0;0;1;0;0;0;
DOY9325;2;0;0;0;0;0;0;0;0;0;
LBC7938;1;0;0;0;0;0;0;0;0;0;
BTY3072;0;2;0;0;0;0;0;0;0;0;
WMP6814;0;0;0;0;0;0;0;0;0;0;
LDS8904;1;0;0;0;0;0;0;0;0;0;
OBL0435;1;1;0;0;0;0;0;0;0;0;
AKU0539;1;1;0;0;0;0;0;0;0;0;
CVU8232;2;0;0;0;0;0;0;0;0;0;
GVL2685;2;0;0;0;0;0;0;0;0;0;
EUX3488;1;0;0;0;0;0;0;0;0;0;
EUX3488;0;0;0;0;0;0;0;0;0;0;
UQO1843;0;0;0;0;0;0;1;0;0;0;
NMR8629;2;0;0;0;0;0;0;0;0;0;
BIK5875;1;0;0;0;0;0;0;0;0;0;
QGW8641;0;0;0;0;0;0;0;0;0;0;
BAU1220;1;0;0;0;0;0;0;0;0;0;
TUU1921;1;1;0;0;0;0;0;0;0;0;
CHU2700;1;1;0;0;0;0;0;0;0;0;
VHS6492;1;0;0;0;0;0;0;0;0;0;
LBB5634;1;1;0;0;0;0;0;0;0;0;
LJM7361;1;1;0;0;0;0;0;0;0;0;
AGY8229;2;0;0;0;0;0;0;0;0;0;
DWV1521;0;0;0;0;0;0;0;1;0;0;
UFY9943;1;1;0;0;0;0;0;0;0;0;
BEN5088;0;2;0;0;0;0;0;0;0;0;
DLP7006;0;0;0;0;0;0;1;0;0;0;
DGI7908;0;0;0;0;0;0;1;0;0;0;
EIR7939;1;0;0;0;0;0;0;0;0;0;
QZT1171;0;0;0;0;0;0;1;0;0;0;
YTG6943;0;0;0;0;0;0;0;1;0;0;
HVK5606;0;0;0;0;0;0;0;1;0;0;
NYV3512;1;1;0;0;0;0;0;0;0;0;
ITI4760;1;0;0;0;0;0;0;0;0;0;
UWW3437;1;0;0;0;0;0;0;0;0;0;
ODX7532;0;0;0;0;0;0;0;1;0;0;
EKR3681;1;0;0;0;0;0;0;0;0;0;
VWR5961;2;0;0;0;0;0;0;0;0;0;
CJJ0005;1;0;0;0;0;0;0;0;0;0;
MED0699;0;1;0;0;0;0;0;0;0;0;
YAC0255;0;0;0;0;0;0;0;0;0;0;
UQS3921;1;0;0;0;0;0;0;0;0;0;
CXV5440;1;0;0;0;0;0;0;0;0;0;
BVP6587;1;1;0;0;0;0;0;0;0;0;
GDB7256;1;1;0;0;0;0;0;0;0;0;
TGT6496;1;1;0;0;0;0;0;0;0;0;
LLN9402;0;0;0;0;0;0;1;0;0;0;
MYP2315;1;0;0;0;0;0;0;0;0;0;
BTH6273;1;1;0;0;0;0;0;0;0;0;
ORL5873;0;0;0;0;0;0;0;1;0;0;
DVO2304;1;1;0;0;0;0;0;0;0;0;
WDK2579;1;0;0;0;0;0;0;0;0;0;
FRK9718;0;0;0;0;0;0;0;0;0;0;
EXW9268;1;1;0;0;0;0;0;0;0;0;
YAG0501;1;0;0;0;0;0;0;0;0;0;
CPU4745;0;1;0;0;0;0;0;0;0;0;
HCH3816;1;1;0;0;0;0;0;0;0;0;
DFV1101;1;1;0;0;0;0;0;0;0;0;
RIY2940;1;0;0;0;0;0;0;0;0;0;
KFA1674;1;1;0;0;0;0;0;0;0;0;
SVZ0288;0;1;0;0;0;0;0;0;0;0;
WUW7728;1;1;0;0;0;0;0;0;0;0;
SAQ0395;1;1;0;0;0;0;0;0;0;0;
DOL1178;1;0;0;1;0;0;0;0;0;0;
CVW0868;0;0;0;0;0;0;1;0;0;0;
WQI5392;0;1;0;0;0;0;0;0;0;0;
GUE5548;0;0;0;0;0;0;1;0;0;0;
HDO8971;0;0;0;0;0;0;0;0;0;0;
QOU9908;1;1;0;0;0;0;0;0;0;0;
CDJ7829;1;1;0;0;0;0;0;0;0;0;
YMG9279;1;1;0;0;0;0;0;0;0;0;
WLZ3559;1;1;0;0;0;0;0;0;0;0;
TNR4556;1;1;0;0;0;0;0;0;0;0;
MMK1555;0;0;0;0;0;0;0;1;0;0;
ARN6882;0;0;0;0;0;0;0;1;0;0;
ZGR4692;1;1;0;0;0;0;0;0;0;0;
JLP4832;0;0;0;0;0;0;0;1;0;0;
IBQ5636;1;1;0;0;0;0;0;0;0;0;
XEP9233;0;0;0;0;0;0;0;1;0;0;
CIV6507;0;0;0;0;0;0;0;1;0;0;
EVH7843;1;1;0;0;0;0;0;0;0;0;
